,transaction_amount,quantity,customer_age,is_fraudulent,account_age_days,transaction_hour,transaction_day,transaction_month,encoded_payment_method,encoded_product_category,encoded_device_used
50608,215.34,5,41,0,180,21,4,2,1,2,0
50609,754.85,3,34,0,202,8,1,1,0,2,0
50610,35.16,5,48,0,347,16,4,3,1,0,0
50611,595.96,3,29,0,34,19,2,1,3,1,0
50612,122.29,4,36,0,225,11,2,2,2,1,0
50613,77.98,5,45,0,167,16,4,3,1,1,2
50614,109.8,5,41,0,300,5,0,3,3,4,1
50615,60.98,5,44,0,43,9,1,2,3,1,2
50616,138.5,2,30,0,68,4,2,1,0,1,0
50617,75.43,5,32,0,238,20,0,2,1,3,0
50618,201.14,4,39,0,313,20,4,1,2,3,1
50619,602.44,2,41,0,143,23,3,2,3,1,0
50620,136.49,3,30,0,274,6,5,3,1,1,1
50621,56.36,2,24,0,61,15,3,3,0,3,1
50622,597.72,1,27,0,183,12,0,3,3,1,0
50623,123.18,1,43,0,83,5,2,2,0,4,2
50624,534.06,3,18,0,233,22,1,1,0,1,2
50625,349.56,5,44,0,73,17,1,3,2,4,1
50626,105.24,3,52,0,177,22,4,2,1,0,0
50627,32.98,3,24,0,55,6,6,2,2,2,1
50628,174.07,3,39,0,194,11,2,1,2,4,1
50629,114.51,1,39,0,263,17,5,2,2,3,1
50630,28.65,4,51,0,223,12,2,1,2,0,0
50631,224.12,4,35,0,323,3,6,3,3,2,1
50632,166.85,5,52,0,144,1,2,1,1,3,2
50633,113.41,4,31,0,328,0,0,2,3,2,0
50634,23.16,2,22,0,330,7,1,1,3,0,0
50635,214.73,4,44,0,330,15,2,3,1,4,0
50636,328.41,3,23,0,155,19,0,2,2,1,2
50637,496.7,1,19,0,104,22,6,3,1,4,1
50638,157.15,1,30,0,328,7,6,3,3,1,1
50639,83.92,2,33,0,354,12,1,2,2,4,0
50640,275.12,1,34,0,82,0,2,1,2,3,0
50641,315.44,2,40,0,143,21,3,2,1,1,2
50642,176.33,1,40,0,189,6,1,3,3,4,0
50643,298.25,2,25,0,307,7,2,3,0,2,1
50644,13.77,2,30,0,106,0,3,3,0,1,0
50645,63.97,2,35,0,263,12,0,3,3,1,1
50646,39.58,4,16,0,191,1,0,3,0,2,1
50647,469.56,4,42,0,204,12,5,3,3,4,0
50648,560.58,5,33,0,298,17,6,3,0,3,0
50649,868.11,5,42,0,151,0,0,3,1,1,2
50650,283.69,3,28,0,69,22,2,3,1,4,1
50651,37.59,2,29,0,176,3,4,2,3,4,1
50652,37.8,3,34,0,58,12,5,1,1,3,1
50653,115.04,1,42,0,64,5,2,4,0,0,0
50654,450.79,4,44,0,199,1,6,3,1,3,2
50655,401.78,3,32,0,178,1,1,2,1,4,1
50656,44.19,4,39,0,116,23,1,1,3,1,2
50657,154.42,5,29,0,160,15,6,3,3,2,2
50658,357.93,2,56,0,57,12,2,1,0,2,2
50661,431.04,3,42,0,222,16,6,2,0,4,0
50662,64.46,3,27,0,168,13,2,3,1,1,0
50663,96.52,3,42,0,273,3,1,4,2,3,0
50664,663.96,4,38,0,206,7,0,1,2,0,1
50665,250.55,3,35,0,230,6,0,1,0,3,0
50667,30.01,5,35,1,24,1,2,1,3,4,2
50668,1026.3,4,45,1,148,2,2,3,0,0,2
50669,13.56,5,28,0,9,7,0,1,3,3,2
50670,49.03,2,33,0,263,10,2,2,2,4,1
50672,204.28,3,27,0,304,14,3,2,3,4,2
50673,109.15,2,29,0,275,0,2,1,2,4,2
50674,175.74,1,22,0,95,1,1,3,1,3,1
50675,35.22,4,35,0,162,4,3,1,2,0,2
50676,18.32,5,20,0,216,2,1,3,2,4,0
50677,338.94,5,49,0,251,10,0,2,0,2,2
50678,61.45,2,43,0,364,3,0,2,0,1,2
50679,53.33,5,27,0,68,2,1,2,1,3,1
50680,743.93,3,44,0,339,6,1,1,1,3,0
50682,429.27,2,27,0,358,4,2,3,1,4,1
50683,25.16,3,48,0,323,9,0,3,1,1,1
50684,343.15,3,43,0,352,3,4,3,3,2,0
50685,87.56,1,19,0,91,17,4,1,0,4,0
50686,55.49,1,29,0,168,14,4,1,3,3,0
50687,37.21,3,37,0,345,8,4,2,1,1,2
50689,114.51,2,34,0,337,12,4,3,1,2,0
50690,176.07,4,28,0,120,11,0,2,2,2,0
50691,446.94,4,32,0,64,18,0,3,2,2,1
50692,50.17,4,38,0,365,7,5,2,0,1,2
50693,127.27,4,25,0,154,20,0,1,1,3,1
50694,91.35,5,18,0,227,10,4,2,1,3,2
50695,217.41,1,24,0,209,16,3,3,2,4,2
50696,75.75,3,33,0,96,6,2,1,3,1,2
50697,28.97,3,36,0,21,11,4,2,1,4,0
50698,170.85,4,34,0,32,5,6,2,2,4,0
50699,41.72,1,43,0,38,5,1,2,2,3,1
50700,271.9,3,16,0,72,4,1,3,1,0,0
50701,401.12,3,51,0,184,16,6,1,3,1,0
50702,70.54,2,20,0,119,23,6,1,2,0,2
50703,155.25,4,25,0,212,6,4,3,2,4,2
50704,59.85,5,41,0,108,6,6,1,3,0,1
50705,451.25,4,21,0,183,22,3,2,0,3,0
50706,1327.55,3,33,1,29,1,6,3,0,1,0
50707,169.39,4,41,0,313,22,1,2,2,3,0
50708,1465.55,1,26,1,123,10,3,1,3,2,0
50709,500.15,2,37,0,81,10,5,2,2,0,2
50710,41.85,4,51,0,351,0,6,2,3,4,0
50711,181.58,4,30,0,87,0,0,1,0,4,0
50712,133.28,3,33,0,332,1,0,2,1,3,0
50713,202.49,1,24,0,231,6,6,3,0,3,0
50714,84.41,3,34,0,252,16,0,1,1,0,2
50715,188.08,2,36,0,357,22,3,2,3,2,2
50716,65.15,2,38,0,212,8,2,1,2,3,2
50717,325.04,2,35,0,292,2,2,1,0,0,0
50718,77.17,5,51,0,218,19,4,2,3,2,0
50719,71.33,5,31,0,147,8,4,2,1,0,1
50720,190.56,3,52,0,276,4,1,2,1,4,2
50721,1246.3,3,35,0,122,4,3,2,2,2,1
50722,491.66,3,22,0,159,14,6,1,1,0,2
50723,227.5,5,35,0,237,14,1,3,2,3,0
50724,124.08,2,27,0,129,5,1,3,2,0,1
50725,58.98,3,26,0,252,9,2,1,1,0,1
50726,17.28,5,45,0,348,3,3,3,0,0,2
50727,305.28,3,41,0,124,7,4,2,0,0,1
50728,75.53,2,38,0,271,3,4,1,0,0,0
50729,102.84,2,30,0,324,13,4,1,0,4,0
50730,438.42,5,33,0,357,7,4,1,2,1,2
50731,213.46,1,41,0,75,9,3,2,1,1,0
50732,78.26,5,40,0,23,14,5,3,0,0,1
50733,50.48,4,34,0,113,20,5,2,0,1,1
50734,846.48,1,21,0,205,22,4,1,0,3,1
50735,168.97,5,54,0,62,3,0,3,2,4,2
50736,256.42,3,27,0,100,21,6,1,2,0,0
50737,61.29,4,42,0,342,4,2,1,1,1,0
50738,26.86,5,17,0,51,3,0,3,1,1,1
50740,36.85,5,40,0,34,15,4,3,0,1,1
50741,78.58,4,35,0,137,7,5,3,1,0,2
50742,72.75,2,35,0,210,19,4,3,0,3,2
50743,25.46,2,36,0,211,12,4,3,2,3,0
50744,336.79,3,27,0,275,12,4,2,2,3,0
50745,120.15,4,35,0,178,16,5,2,3,0,0
50746,157.29,2,37,0,240,4,5,2,2,1,0
50747,506.38,2,32,0,12,7,5,3,1,4,0
50748,77.75,3,48,0,194,11,4,2,3,4,2
50749,178.67,2,55,0,44,1,1,1,2,3,2
50750,388.03,2,47,0,228,4,2,2,2,3,0
50751,77.3,5,27,0,49,23,0,3,2,3,2
50752,355.07,2,36,0,185,20,5,2,0,3,1
50753,111.33,4,24,0,247,0,0,3,0,4,2
50754,152.08,2,16,0,87,4,3,1,0,1,1
50755,198.99,5,41,0,324,15,4,2,2,2,1
50756,102.79,3,38,0,183,8,2,2,0,4,2
50757,32.51,2,38,0,168,13,1,3,1,1,1
50758,228.3,2,29,0,158,16,0,4,1,2,0
50759,351.79,1,43,0,243,12,5,1,0,4,0
50760,90.6,1,33,0,173,22,2,3,2,1,0
50761,153.3,3,44,0,55,20,5,3,0,3,2
50762,855.75,4,46,0,362,11,3,2,0,4,1
50763,32.23,1,55,0,84,6,1,3,2,1,0
50764,129.1,1,35,0,150,0,4,3,1,4,0
50765,241.07,4,26,0,355,0,4,2,0,3,2
50766,422.88,4,42,0,350,2,0,3,0,0,0
50767,13.3,2,29,0,338,15,1,1,3,0,2
50768,23.23,2,25,0,176,8,4,2,1,3,0
50769,83.29,3,31,0,29,19,6,3,0,3,2
50770,93.33,3,33,0,63,21,6,3,2,1,2
50771,595.77,3,38,0,78,10,3,3,1,1,2
50772,177.78,5,36,0,263,16,3,2,0,0,2
50773,269.54,2,41,0,169,10,6,3,0,4,1
50774,44.39,5,28,0,315,15,6,3,0,0,1
50775,119.19,2,50,0,71,3,2,2,2,2,2
50776,158.81,1,40,0,320,21,5,2,0,1,0
50777,198.65,2,34,0,234,20,2,3,3,1,1
50778,196.07,5,29,0,130,6,0,2,2,0,2
50779,135.76,5,19,0,240,7,3,3,2,1,1
50780,110.99,3,19,0,105,23,2,2,2,2,0
50781,125.8,1,21,0,201,18,5,2,1,1,1
50782,92.48,4,28,0,99,19,2,1,3,1,0
50783,551.05,2,26,0,144,6,2,3,3,3,1
50784,229.32,5,16,0,21,20,2,1,3,1,0
50785,405.87,3,47,0,137,11,1,2,0,3,0
50786,108.86,1,39,1,320,0,0,3,3,0,1
50787,135.51,5,43,0,83,22,2,2,2,2,1
50788,62.18,1,36,0,183,4,0,2,3,3,0
50789,48.33,2,48,0,43,19,2,1,3,0,2
50790,327.28,2,23,0,61,14,5,3,1,2,0
50792,121.01,2,36,0,320,11,5,3,0,2,0
50793,426.85,1,45,0,336,4,5,3,2,3,0
50794,331.61,5,36,0,347,3,5,1,0,0,2
50795,94.34,5,50,0,334,11,3,1,0,0,0
50797,229.07,2,59,0,117,17,2,2,0,3,2
50798,173.04,4,38,0,27,14,5,3,3,3,0
50799,110.01,3,37,0,245,6,3,2,1,0,2
50800,549.21,1,30,0,279,8,2,2,0,2,2
50801,104.06,1,43,0,111,21,3,1,1,0,1
50802,14.19,4,41,0,8,23,4,2,0,4,1
50803,76.28,2,34,0,199,10,4,2,3,0,2
50805,178.74,4,50,0,179,10,3,2,1,4,2
50806,253.3,2,23,0,3,5,2,1,1,3,2
50807,98.52,5,59,0,268,18,2,3,0,2,2
50808,10.13,4,41,0,141,1,0,1,2,2,2
50809,111.55,3,35,0,1,2,2,1,3,1,1
50810,60.89,3,34,0,286,13,5,1,3,4,2
50811,283.03,1,25,0,32,9,2,3,3,0,0
50812,18.86,1,40,0,213,4,3,3,2,0,1
50813,117.83,2,52,0,293,3,5,2,0,1,1
50814,170.52,5,55,0,139,18,5,1,2,3,2
50815,336.42,4,44,0,92,11,3,3,0,4,1
50816,37.86,3,35,0,274,23,6,3,3,1,2
50817,54.13,5,44,0,118,19,0,2,0,1,0
50818,218.37,4,39,0,99,5,1,2,1,1,1
50819,18.5,2,40,0,273,13,5,3,3,3,1
50820,108.72,3,35,0,151,3,5,3,2,4,0
50821,224.56,3,16,0,111,20,2,2,0,3,1
50822,140.43,5,28,0,332,11,2,1,3,4,2
50823,53.94,3,32,0,168,21,0,1,2,1,1
50824,289.48,1,35,0,317,7,6,1,1,1,2
50825,198.71,4,62,0,244,7,4,3,3,2,0
50826,240.26,4,26,0,180,14,6,3,1,2,2
50827,135.9,4,44,1,181,0,4,3,1,2,1
50828,160.17,4,20,0,85,4,6,3,2,2,0
50829,155.3,2,33,0,310,21,4,3,0,2,2
50830,2035.05,1,31,1,365,16,6,3,1,4,2
50831,232.84,1,51,0,329,21,3,2,1,1,0
50832,66.35,4,27,0,353,1,4,1,3,2,0
50833,518.49,4,33,0,327,20,5,2,1,0,1
50834,83.4,5,39,0,219,2,0,3,3,0,1
50835,47.07,3,35,0,221,20,4,3,1,0,0
50836,91.28,3,45,0,314,21,2,1,3,1,0
50837,243.7,2,22,0,245,22,1,3,1,4,2
50838,134.93,1,36,0,18,21,5,3,3,1,0
50840,192.73,3,28,0,318,22,3,2,2,3,1
50841,19.58,3,40,0,129,1,0,2,3,3,1
50842,72.23,3,33,0,286,16,3,3,0,0,0
50844,38.89,5,22,0,235,21,1,2,2,1,1
50845,78.07,5,28,0,57,1,2,3,1,3,1
50846,427.96,1,40,0,134,0,3,2,3,3,1
50847,97.74,4,19,0,241,5,2,3,0,4,0
50848,315.45,3,37,0,167,7,0,1,0,1,1
50849,438.07,4,35,0,80,2,1,1,2,1,2
50850,13.12,3,47,0,330,9,5,3,0,4,0
50851,99.21,1,58,0,134,17,6,2,2,2,2
50852,160.0,1,35,0,257,17,2,3,2,1,0
50853,72.75,5,19,0,334,22,5,1,1,2,0
50854,348.29,2,16,0,135,7,0,2,1,4,2
50855,130.87,1,39,0,206,5,0,1,0,2,2
50856,258.15,1,31,0,35,5,6,1,2,0,1
50857,45.77,5,57,0,225,23,4,2,1,3,2
50858,41.17,1,21,0,151,10,6,1,2,3,2
50859,29.41,5,42,0,266,16,5,3,0,3,1
50860,101.4,2,42,1,257,3,2,3,2,4,2
50861,434.87,1,55,0,13,11,0,1,2,2,0
50862,595.68,4,45,0,282,7,3,1,1,4,2
50863,488.97,2,40,0,17,7,6,3,1,2,1
50864,131.74,1,32,0,196,19,5,1,3,0,0
50866,643.53,3,40,0,44,8,4,1,1,3,1
50867,174.25,5,29,0,310,11,2,2,3,3,0
50868,234.07,5,38,0,11,23,0,1,3,3,2
50869,45.01,2,23,0,302,17,1,1,1,4,0
50870,27.76,3,28,0,268,17,4,2,3,1,0
50871,113.79,5,43,0,298,19,0,1,0,1,2
50872,335.4,1,38,0,300,16,6,2,3,1,1
50873,194.51,3,54,0,144,4,5,1,0,0,2
50874,38.19,2,23,0,81,2,6,3,2,2,2
50875,12.23,3,21,0,57,8,1,2,0,3,1
50876,689.72,4,45,0,259,13,2,2,2,0,2
50877,146.28,1,46,0,138,19,3,2,1,2,1
50878,179.19,3,25,1,325,4,2,2,3,4,1
50879,669.04,5,46,0,12,4,2,1,0,2,2
50880,161.43,5,27,0,297,14,0,3,3,1,2
50881,49.03,5,46,0,111,20,3,2,3,2,2
50882,44.59,4,57,0,331,17,5,3,2,1,1
50883,105.43,2,31,0,272,18,0,1,3,3,1
50884,18.43,5,26,0,12,7,0,1,0,0,1
50885,193.11,2,31,0,233,0,5,1,1,2,1
50886,212.53,4,52,1,28,5,4,3,0,4,2
50887,231.86,4,32,0,281,9,4,3,3,3,2
50888,35.88,2,39,1,298,3,3,2,0,4,2
50889,105.51,3,22,0,96,23,2,2,2,2,1
50890,148.97,2,29,0,14,7,0,1,0,1,1
50891,314.93,2,17,0,247,20,3,3,1,4,1
50892,118.94,3,31,0,181,18,0,1,3,4,0
50893,137.72,1,50,0,17,16,3,3,0,1,0
50895,513.9,1,22,0,14,11,3,2,2,3,0
50896,36.22,3,22,0,36,19,2,2,1,1,2
50897,275.8,1,56,0,83,16,4,3,1,4,2
50898,345.78,5,37,0,164,23,4,1,1,0,2
50899,168.69,4,48,0,215,17,2,2,3,1,0
50900,150.02,2,43,0,55,12,4,2,3,4,0
50901,298.14,2,42,0,100,23,5,2,3,4,2
50902,695.15,3,43,0,44,4,3,2,0,0,0
50903,449.24,5,26,0,279,22,1,1,1,4,2
50904,257.12,1,30,0,175,7,1,1,0,1,2
50905,1183.05,1,33,1,5,4,3,2,0,1,1
50906,67.34,5,37,0,267,3,2,1,3,0,0
50907,157.47,1,35,0,26,15,1,1,3,0,0
50908,172.42,3,23,0,63,7,3,2,0,0,2
50909,114.7,5,43,0,280,14,0,2,3,1,2
50910,27.58,1,17,0,115,18,2,3,2,2,2
50911,41.29,4,54,0,223,19,3,1,1,1,0
50912,251.03,5,31,0,141,5,3,2,2,1,0
50913,569.17,1,38,0,257,6,2,4,0,1,1
50914,370.01,1,26,0,230,2,4,3,0,2,2
50915,57.19,3,32,0,57,5,2,1,0,1,1
50916,306.85,4,36,0,138,4,1,2,2,4,1
50917,269.26,4,39,0,159,22,0,3,0,2,0
50918,18.8,4,33,0,319,10,2,3,3,4,0
50919,137.15,1,18,0,259,2,0,4,3,2,1
50920,135.14,1,30,0,61,0,3,3,1,1,1
50921,36.56,3,38,0,106,13,6,2,3,1,1
50922,22.58,5,44,0,83,0,0,1,2,2,0
50923,43.99,5,48,0,204,4,3,1,2,4,0
50924,77.76,4,20,1,332,0,3,1,2,0,2
50925,58.11,3,35,0,223,9,1,3,0,2,1
50926,447.38,1,41,0,281,5,2,3,0,4,1
50927,745.92,1,32,0,173,11,2,1,2,2,1
50928,29.09,5,24,0,344,21,3,2,3,4,0
50929,138.78,4,23,0,83,13,6,3,3,0,2
50930,165.07,2,53,0,153,7,2,2,2,2,0
50931,230.57,2,16,0,341,19,0,2,3,3,1
50932,212.93,1,42,0,51,2,2,3,2,0,1
50933,156.15,5,26,0,349,11,6,3,2,3,0
50934,233.06,2,34,0,6,20,5,3,3,0,1
50935,11.61,2,33,0,134,6,0,1,1,4,1
50936,260.55,3,33,0,333,8,4,1,1,3,2
50937,40.32,4,22,0,286,15,5,3,2,3,2
50938,88.39,4,51,0,194,0,5,3,3,4,0
50939,125.77,1,17,0,11,2,0,2,1,1,0
50940,74.52,1,36,0,48,5,0,1,0,2,2
50941,713.18,4,28,0,267,11,2,1,3,0,0
50942,97.98,4,22,0,313,12,0,2,3,3,2
50943,455.85,1,50,0,185,11,2,2,3,2,0
50944,409.86,1,37,0,155,17,2,2,2,2,2
50945,26.99,3,35,0,81,4,5,1,1,2,1
50946,22.27,5,34,0,100,8,0,1,2,2,2
50947,75.11,3,43,0,266,0,3,3,0,2,2
50948,136.77,2,42,0,247,2,4,2,0,2,0
50949,195.24,3,18,0,119,9,1,4,1,3,0
50950,365.67,3,37,0,117,9,1,1,2,0,1
50951,163.33,4,38,0,195,13,1,1,3,3,1
50952,610.38,5,31,0,153,4,3,1,2,4,1
50953,66.37,5,33,0,365,2,0,3,3,4,1
50955,117.4,4,26,1,254,13,6,1,2,1,1
50956,234.16,5,45,0,273,11,6,2,0,4,0
50957,477.72,2,27,0,225,11,0,3,3,2,0
50958,79.36,4,24,0,46,4,6,2,1,3,0
50959,86.21,1,40,0,303,10,5,1,3,0,0
50960,179.02,5,32,0,58,13,3,2,3,0,2
50961,193.47,5,35,0,229,3,2,1,0,3,0
50962,162.14,4,18,0,72,6,6,3,0,4,2
50963,486.8,5,43,0,17,8,6,1,3,4,1
50964,103.0,5,37,0,322,7,3,3,3,3,2
50965,158.95,5,26,0,298,3,3,1,2,2,1
50966,135.34,2,32,0,13,20,2,1,3,2,1
50967,380.93,3,35,0,79,8,2,3,3,1,0
50968,63.56,1,31,0,239,14,4,3,3,2,1
50969,159.07,5,45,0,217,4,0,2,2,2,1
50970,93.41,5,23,0,56,16,6,1,1,4,1
50971,421.69,5,23,0,231,21,3,2,1,3,2
50972,326.8,4,35,0,66,0,0,1,1,2,1
50973,19.04,5,30,0,79,7,2,3,3,2,2
50974,114.64,5,29,0,176,21,1,1,3,3,1
50975,397.32,3,34,0,192,1,3,2,0,3,0
50976,15.33,4,28,0,360,22,3,3,2,3,0
50977,1065.15,4,53,1,21,14,6,2,3,2,1
50978,227.15,4,22,1,27,1,0,1,0,4,1
50979,1045.32,5,37,0,187,11,4,3,0,1,1
50981,74.63,2,36,0,231,20,1,3,2,4,2
50982,476.55,2,38,0,343,23,5,2,2,0,2
50983,234.12,1,21,0,96,16,5,3,2,1,1
50984,64.72,3,35,0,67,2,4,3,0,3,1
50985,292.7,3,17,0,171,8,3,3,0,3,2
50986,23.25,5,24,0,117,23,3,1,0,1,2
50987,85.9,1,29,1,20,7,3,3,2,2,1
50988,227.62,3,16,0,307,10,5,1,2,4,2
50989,31.45,2,43,0,131,18,3,1,3,1,0
50990,160.93,5,35,0,347,21,4,2,3,4,0
50992,361.95,3,35,0,47,6,3,1,3,4,2
50993,101.98,2,26,0,255,9,1,1,0,3,0
50994,53.13,3,21,0,342,6,0,1,2,4,1
50995,16.43,4,37,0,218,22,4,1,3,1,1
50996,457.23,2,18,0,348,10,3,1,3,2,2
50997,456.29,5,39,0,357,8,6,1,3,0,0
50998,38.69,3,34,0,233,3,6,3,3,0,1
50999,55.43,3,29,0,156,6,3,3,3,3,2
51000,83.83,5,31,0,133,8,3,3,3,4,2
51001,259.74,4,53,0,24,1,4,1,0,0,1
51002,1731.8,1,32,1,2,20,4,2,3,0,0
51003,235.41,3,55,0,170,13,3,2,2,1,2
51004,215.83,2,40,0,344,22,2,1,1,3,2
51005,736.37,4,42,0,297,11,1,2,2,4,0
51006,61.06,4,42,0,195,7,4,1,2,0,2
51007,335.49,3,65,0,271,22,4,3,2,4,0
51008,41.55,2,50,0,288,18,4,1,2,3,1
51009,142.22,2,31,0,355,11,2,2,2,2,0
51010,104.81,5,56,0,163,12,1,3,0,3,2
51011,37.63,3,39,0,247,8,2,3,0,4,1
51012,789.7,3,30,0,40,21,5,3,1,0,2
51013,164.85,3,33,0,45,16,0,2,1,1,0
51014,87.79,5,44,0,185,20,5,1,1,4,1
51015,79.87,3,31,0,204,10,3,3,1,0,2
51016,516.9,5,33,0,92,5,3,3,0,1,2
51017,39.98,1,34,0,204,0,6,1,1,0,2
51018,1087.79,3,47,0,339,4,2,1,3,2,2
51019,340.08,1,36,0,206,1,1,2,1,0,2
51020,208.79,5,51,0,352,5,2,2,0,3,0
51021,327.28,4,51,0,363,8,1,1,1,4,2
51022,111.03,5,49,0,188,17,5,3,0,2,2
51023,1773.3,5,38,1,95,3,2,1,1,2,2
51024,271.89,1,40,0,364,4,1,1,3,3,2
51025,29.24,1,44,0,208,4,3,3,2,3,2
51026,49.74,2,43,0,141,0,5,1,2,4,2
51027,11.18,2,44,0,124,8,3,2,0,4,1
51028,150.8,2,20,0,70,1,6,2,2,1,1
51029,480.6,4,40,0,3,3,0,3,0,4,0
51030,148.84,3,49,0,335,7,6,1,3,4,2
51031,169.01,4,25,0,22,21,2,2,3,4,1
51032,101.13,1,38,0,339,18,3,3,0,3,1
51033,250.82,5,36,0,211,14,2,1,2,2,0
51034,101.31,5,24,0,79,3,2,2,2,1,1
51035,117.08,5,38,0,6,12,6,1,3,1,2
51037,174.54,5,41,0,37,12,1,3,3,0,1
51038,178.56,3,43,0,271,5,1,3,2,2,1
51039,144.77,2,45,0,219,12,2,1,0,1,1
51041,19.06,2,33,0,199,21,1,1,1,1,1
51042,564.41,3,34,1,126,14,4,2,0,1,1
51043,359.73,4,37,0,91,13,1,2,0,3,2
51044,198.81,4,23,0,171,7,5,3,1,4,0
51045,848.92,4,30,0,180,1,0,2,2,3,2
51046,17.51,3,37,0,157,19,0,3,0,4,1
51047,96.37,3,47,0,199,7,1,2,1,0,1
51048,75.62,5,40,0,61,23,0,3,2,3,0
51049,104.57,3,38,0,159,3,1,2,3,3,2
51050,397.08,5,33,0,9,15,0,2,1,4,2
51051,326.53,4,50,0,184,6,4,3,2,2,0
51052,36.1,3,17,0,239,17,6,3,2,3,1
51053,358.55,5,29,0,148,10,6,3,0,3,0
51054,350.72,1,38,0,54,23,2,1,3,3,0
51055,56.82,1,31,0,318,13,3,2,1,4,2
51056,79.12,5,54,0,117,23,0,2,0,1,0
51057,336.27,1,42,0,277,8,1,1,1,3,0
51058,29.03,5,35,0,258,8,5,3,2,1,0
51059,389.5,2,39,0,268,17,0,3,2,1,1
51060,62.2,2,41,0,223,4,0,3,3,2,2
51061,295.19,3,28,0,311,15,2,1,1,2,2
51062,342.46,3,40,0,217,3,3,2,1,4,0
51063,589.94,3,43,0,95,4,2,2,0,2,2
51064,18.28,1,22,0,285,6,6,3,2,0,0
51065,66.89,1,34,0,173,17,6,1,3,3,0
51066,229.12,3,26,0,114,3,2,2,3,4,2
51067,82.92,5,16,0,278,6,4,2,3,4,1
51068,21.74,5,45,0,144,11,1,2,1,1,2
51069,704.62,1,42,1,331,13,5,3,1,2,0
51070,474.8,1,22,0,362,14,4,2,2,0,1
51071,40.44,4,39,1,16,13,4,1,2,2,0
51072,304.38,2,35,0,232,7,2,2,3,4,2
51073,127.27,3,37,0,72,6,1,1,0,0,0
51074,66.63,2,41,0,97,18,2,2,1,3,2
51075,10.67,5,43,0,61,3,4,2,0,0,1
51076,402.65,3,47,0,102,17,4,1,2,3,0
51077,384.18,4,30,0,103,12,3,1,0,4,1
51078,454.84,3,37,0,4,23,0,1,0,0,2
51079,68.26,2,21,0,60,23,6,1,2,2,1
51080,196.16,5,51,0,116,16,6,3,0,1,2
51081,109.94,4,34,0,35,19,4,3,1,3,1
51082,57.45,4,24,0,124,5,0,1,2,3,0
51083,420.81,5,24,0,104,13,2,2,2,3,0
51084,44.84,1,47,0,145,22,6,3,0,4,1
51085,249.17,5,37,0,256,8,0,3,1,1,1
51086,61.8,3,27,0,298,12,6,1,1,0,1
51087,67.2,4,57,0,39,15,4,1,2,0,1
51088,140.7,2,44,0,243,19,3,2,1,1,0
51089,39.53,3,44,0,38,20,3,2,1,3,0
51090,58.11,2,33,0,198,22,2,3,2,2,0
51091,47.82,4,47,1,270,5,5,2,0,2,0
51092,198.98,5,38,0,19,9,6,1,1,3,1
51093,270.96,1,26,0,182,2,3,3,3,4,2
51094,534.62,2,44,0,327,23,6,3,3,3,0
51095,131.8,5,29,0,59,14,2,1,0,1,1
51097,41.76,3,63,0,92,20,3,1,2,0,1
51098,542.13,2,50,0,254,2,0,3,2,1,1
51099,32.66,4,18,0,112,21,4,2,1,0,1
51100,28.05,4,21,0,202,3,4,3,0,0,1
51101,113.19,2,32,0,323,8,0,3,2,3,1
51102,70.12,2,33,0,281,18,3,3,2,4,2
51103,177.16,2,33,0,48,20,0,3,2,4,1
51104,104.04,2,28,0,325,1,0,2,3,2,1
51105,438.0,2,42,0,11,7,4,3,0,3,1
51106,281.48,3,33,0,106,15,4,2,0,1,1
51107,86.71,4,34,0,296,11,5,3,0,1,2
51108,92.9,4,38,0,310,7,5,1,0,0,0
51109,99.35,4,23,0,330,20,4,3,3,3,0
51110,308.46,2,23,0,145,0,4,3,1,4,2
51111,22.23,1,41,0,134,7,3,1,3,1,1
51112,649.33,5,43,0,154,18,5,3,1,1,1
51113,186.88,2,31,0,32,6,4,3,3,2,1
51114,983.8,5,21,0,117,11,4,2,1,0,1
51115,25.04,3,26,0,31,15,0,2,2,4,1
51116,404.73,4,35,0,203,22,2,2,2,4,1
51117,103.73,3,41,0,3,11,4,3,3,4,1
51118,726.96,5,40,0,317,23,3,3,2,2,0
51119,39.88,1,35,0,227,1,5,1,0,0,0
51121,10.73,5,32,0,53,18,0,3,2,4,1
51122,201.02,1,35,0,71,20,1,3,3,4,2
51123,79.64,1,30,0,181,17,4,1,1,4,0
51124,529.41,4,48,0,358,19,5,3,2,4,1
51125,79.38,4,28,0,57,5,3,1,2,4,0
51126,154.84,3,32,0,309,15,4,1,2,3,1
51127,81.49,4,37,0,197,5,6,2,0,3,0
51128,162.6,4,19,0,52,15,2,2,3,1,2
51129,73.77,5,18,0,246,9,4,1,1,2,2
51130,63.15,4,26,0,195,6,4,1,0,4,0
51131,187.13,3,55,0,132,2,3,2,0,2,0
51132,167.18,1,34,0,116,7,2,2,3,2,1
51133,348.85,5,33,0,343,21,3,1,0,0,2
51134,105.29,4,43,0,2,12,3,2,3,3,1
51136,34.75,2,28,0,201,19,4,2,2,4,2
51137,1067.5,5,36,0,137,0,0,1,1,0,2
51138,80.69,1,32,0,319,22,1,4,1,4,0
51139,225.22,1,38,0,127,2,1,3,2,0,0
51140,501.77,2,26,0,210,18,2,1,1,4,0
51141,245.99,2,45,0,348,9,3,3,0,0,1
51142,45.04,2,22,0,168,10,3,3,1,0,1
51143,174.39,4,51,0,192,23,3,3,1,3,2
51144,297.75,1,45,0,352,20,4,3,2,0,0
